sic87,naics97,mapping_ec,mapping_official,mapping_all,weight_mapping_ec,weight_mapping_official,weight_mapping_all,weight_emp,weight_estabs,weight_pay,weight_ship,rw1,tot_rw,rw2,weight_hybrid,source,weight_shipments,emp,estabs,shipments,pay,test
8090,5414//,1,1,1,.11111111,.11111111,.11111111,.00029651317,.00227674,.00033358691,.00036119198,,0,1,.00029651317,,,,,,,1
8090,5419//,1,1,1,.11111111,.11111111,.11111111,.0002882191,.0013939225,.0003274724,.00039871546,,0,1,.0002882191,,,,,,,1
8090,6214//,5,5,5,.55555558,.55555558,.55555558,.87014592,.86395317,.88456124,.85070938,,0,1,.87014592,,,,,,,1
8090,6219//,2,2,2,.22222222,.22222222,.22222222,.12926938,.13237618,.11477773,.14853077,,0,1,.12926938,,,,,,,1
8092,621492,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,45141,2214,4894520,1341068,1
8093,621410,1,1,1,.33333334,.33333334,.33333334,.047531996,.10945822,.033972669,,,0,1,.047531996,both,.037141312,17785,1788,936089,386774,1
8093,621420,1,1,1,.33333334,.33333334,.33333334,.33433288,.38530761,.26334953,,,0,1,.33433288,both,.24673021,125097,6294,6218451,2998197,1
8093,621498,1,1,1,.33333334,.33333334,.33333334,.61813509,.50523418,.70267779,,,0,1,.61813509,both,.71612841,231287,8253,18048903,7999887,1
8099,541430,1,1,1,.2,.2,.2,.0022712112,.016481668,.0028815349,,,0,1,.0022712112,both,.0024149898,143,49,12783,4801,.99999994
8099,541922,1,1,1,.2,.2,.2,.0022076808,.010090818,.0028287177,,,0,1,.0022076808,both,.0026658783,139,30,14111,4713,.99999994
8099,621410,1,1,1,.2,.2,.2,.0053524347,.015136226,.0028359201,,,0,1,.0053524347,both,.0018176185,337,45,9621,4725,.99999994
8099,621991,1,1,1,.2,.2,.2,.68290395,.4137235,.71210158,,,0,1,.68290395,both,.73077047,42997,1230,3868107,1186451,.99999994
8099,621999,1,1,1,.2,.2,.2,.30726469,.54456776,.27935222,,,0,1,.30726469,both,.26233104,19346,1619,1388568,465436,.99999994
8100,541///,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
8110,5411//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
8111,541110,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,979390,168289,124113697,48206258,1
8200,514///,1,1,1,.06666667,.052631579,.052631579,.085252628,.08459726,.066038951,.050345518,,0,1,.085252628,,,,,,,1
8200,611///,14,18,18,.93333334,.94736844,.94736844,.91474736,.91540271,.93396109,.94965452,,0,1,.91474736,,,,,,,1
8210,6111//,0,1,1,,1,1,,,,,1,1,0,1,,,,,,,1
8211,611110,,1,1,,1,1,,,,,1,1,0,1,official,,,,,,1
8220,6112//,0,1,1,,.5,.5,,,,,.5,1,0,.5,,,,,,,1
8220,6113//,0,1,1,,.5,.5,,,,,.5,1,0,.5,,,,,,,1
8221,611310,,1,1,,1,1,,,,,1,1,0,1,official,,,,,,1
8222,611210,,1,1,,1,1,,,,,1,1,0,1,official,,,,,,1
8230,5141//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
8231,514120,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,22044,2298,860933,373164,1
8240,6114//,2,2,2,.33333334,.33333334,.33333334,.41496471,.44437307,.47031599,.45498949,,0,1,.41496471,,,,,,,1
8240,6115//,4,4,4,.66666669,.66666669,.66666669,.58503526,.55562693,.52968395,.54501051,,0,1,.58503526,,,,,,,1
8243,611420,1,1,1,.5,.5,.5,.96414435,.9766162,.96790045,,,0,1,.96414435,both,.96379006,29234,2840,2545603,979182,1
8243,611519,1,1,1,.5,.5,.5,.035855662,.023383768,.032099541,,,0,1,.035855662,both,.036209904,1087.186138153076,68,95639.126953125,32473.68316650391,1
8244,611410,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,11532,619,583585,226894,1
8249,611512,1,1,1,.33333334,.33333334,.33333334,.055899914,.042283297,.060259674,,,0,1,.055899914,both,.065474063,3152,180,239155,79895,1
8249,611513,1,1,1,.33333334,.33333334,.33333334,.13295737,.27178764,.10575292,,,0,1,.13295737,both,.11562891,7497,1157,422354,140212,1
8249,611519,1,1,1,.33333334,.33333334,.33333334,.81114274,.68592906,.83398741,,,0,1,.81114274,both,.81889701,45737.49366378784,2920,2991158.736328125,1105738.237365723,1
8290,6114//,1,1,1,.125,.11111111,.11111111,.12928,.18241423,.23013327,.2589393,,0,1,.12928,,,,,,,1
8290,6115//,1,2,2,.125,.22222222,.22222222,.075334892,.041798383,.079117537,.082139447,,0,1,.075334892,,,,,,,1
8290,6116//,5,5,5,.625,.55555558,.55555558,.72213995,.70097178,.58912623,.52538455,,0,1,.72213995,,,,,,,1
8290,6117//,1,1,1,.125,.11111111,.11111111,.073245168,.074815594,.101623,.1335367,,0,1,.073245168,,,,,,,1
8299,611430,1,1,1,.125,.11111111,.11111111,.12928,.18241423,.23013327,,,.11111111,.8888889,.11491556,both,.2589393,17878,3116,2424206,624376,1
8299,611512,1,1,1,.125,.11111111,.11111111,.075334892,.041798383,.079117537,,,.11111111,.8888889,.066964351,both,.082139447,10417.98547363281,714,768994.6875,214654.287109375,1
8299,611519,,1,1,,.11111111,.11111111,,,,,.11111111,.11111111,.8888889,.11111111,official,,,,,,1
8299,611610,1,1,1,.125,.11111111,.11111111,.11072466,.11046716,.071782663,,,.11111111,.8888889,.098421916,both,.059901647,15312,1887,560803,194754,1
8299,611630,1,1,1,.125,.11111111,.11111111,.085588887,.049994145,.056141555,,,.11111111,.8888889,.076079011,both,.052185934,11836,854,488568,152318,1
8299,611691,1,1,1,.125,.11111111,.11111111,.16388869,.15396324,.10730284,,,.11111111,.8888889,.14567883,both,.087093197,22664,2630,815372,291124,1
8299,611692,1,1,1,.125,.11111111,.11111111,.070236973,.10063224,.045912318,,,.11111111,.8888889,.062432867,both,.038647357,9713,1719,361819,124565,1
8299,611699,1,1,1,.125,.11111111,.11111111,.29170075,.28591499,.30798683,,,.11111111,.8888889,.25928956,both,.28755638,40339,4884,2692121,835601,1
8299,611710,1,1,1,.125,.11111111,.11111111,.073245168,.074815594,.101623,,,.11111111,.8888889,.065106817,both,.1335367,10129,1278,1250179,275714,1
8300,623///,3,3,3,.17647059,.16666667,.16666667,.1836312,.14864489,.19644913,.16629536,,.055555556,.94444442,.17342946,,,,,,,1
8300,624///,9,9,9,.52941179,.5,.5,.75264269,.75811303,.69252092,.58430254,,.055555556,.94444442,.7108292,,,,,,,1
8300,813///,5,5,5,.29411766,.27777779,.27777779,.063726127,.093242064,.11102998,.24940205,,.055555556,.94444442,.060185786,,,,,,,1
8300,922///,0,1,1,0,.055555556,.055555556,0,0,0,0,.055555556,.055555556,.94444442,.055555556,,,,,,,1
8320,6241//,3,3,3,.42857143,.375,.375,.86576188,.81088686,.86227572,.813384,,.125,.875,.75754166,,,,,,,1
8320,6242//,4,4,4,.5714286,.5,.5,.13423809,.18911317,.1377243,.18661599,,.125,.875,.11745833,,,,,,,1
8320,9221//,0,1,1,0,.125,.125,0,0,0,0,.125,.125,.875,.125,,,,,,,1
8322,624110,1,1,1,.14285715,.125,.125,.17377248,.17468734,.19913393,,,.125,.875,.15205093,both,.18611526,132550,9191,6180610,2556300,1
8322,624120,1,1,1,.14285715,.125,.125,.33942467,.24586612,.28467333,,,.125,.875,.29699659,both,.27175474,258906,12936,9024569,3654377,1
8322,624190,1,1,1,.14285715,.125,.125,.35256475,.39033338,.37846842,,,.125,.875,.30849415,both,.35551402,268929,20537,11806089,4858433,1
8322,624210,1,1,1,.14285715,.125,.125,.030552756,.05859657,.025562026,,,.125,.875,.026733661,both,.048647355,23305,3083,1615506,328142,1
8322,624221,1,1,1,.14285715,.125,.125,.052618124,.049321473,.052636854,,,.125,.875,.046040859,both,.046650067,40136,2595,1549179,675704,1
8322,624229,1,1,1,.14285715,.125,.125,.027549263,.043885659,.033042382,,,.125,.875,.024105605,both,.044539072,21014,2309,1479076,424168,1
8322,624230,1,1,1,.14285715,.125,.125,.023517951,.03730946,.026483029,,,.125,.875,.020578207,both,.046779491,17939,1963,1553477,339965,1
8322,922150,,1,1,,.125,.125,,,,,.125,.125,.875,.125,official,,,,,,1
8330,6243//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
8331,624310,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,301742,8217,7894014,3768950,1
8350,6244//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
8351,624410,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,627711,61884,14158638,6956786,1
8360,6232//,1,1,1,.33333334,.33333334,.33333334,.23650557,.23004031,.26867047,.24266285,,0,1,.23650557,,,,,,,1
8360,6233//,1,1,1,.33333334,.33333334,.33333334,.43538463,.52337807,.35070515,.41655067,,0,1,.43538463,,,,,,,1
8360,6239//,1,1,1,.33333334,.33333334,.33333334,.3281098,.2465816,.38062438,.34078649,,0,1,.3281098,,,,,,,1
8361,623220,1,1,1,.33333334,.33333334,.33333334,.23650557,.23004031,.26867047,,,0,1,.23650557,both,.24266285,97647,5535,3816503,1795827,1
8361,623312,1,1,1,.33333334,.33333334,.33333334,.43538463,.52337807,.35070515,,,0,1,.43538463,both,.41655067,179759,12593,6551340,2344157,1
8361,623990,1,1,1,.33333334,.33333334,.33333334,.3281098,.2465816,.38062438,,,0,1,.3281098,both,.34078649,135468,5933,5359752,2544141,1
8390,8132//,2,2,2,.40000001,.40000001,.40000001,.49756771,.41409925,.52642262,.70879823,,0,1,.49756771,,,,,,,1
8390,8133//,3,3,3,.60000002,.60000002,.60000002,.50243229,.58590072,.47357735,.29120174,,0,1,.50243229,,,,,,,1
8399,813212,1,1,1,.2,.2,.2,.29260683,.22202346,.30534738,,,0,1,.29260683,both,.25776446,41925,3351,6080023,1153530,1
8399,813219,1,1,1,.2,.2,.2,.20496088,.1920758,.22107528,,,0,1,.20496088,both,.4510338,29367,2899,10638767,835170,1
8399,813311,1,1,1,.2,.2,.2,.12638801,.11965812,.12576385,,,0,1,.12638801,both,.088782854,18109,1806,2094167,475106,1
8399,813312,1,1,1,.2,.2,.2,.10362156,.15185848,.09645126,,,0,1,.10362156,both,.070667639,14847,2292,1666874,364370,1
8399,813319,1,1,1,.2,.2,.2,.27242273,.31438416,.25136223,,,0,1,.27242273,both,.13175127,39033,4745,3107685,949587,1
8400,712///,4,4,4,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
8410,7121//,2,2,2,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
8412,712110,1,1,1,.5,.5,.5,.8914398,.81228954,.91947854,,,0,1,.8914398,both,.92826045,63097,3860,4788424,1265185,1
8412,712120,1,1,1,.5,.5,.5,.1085602,.18771043,.080521464,,,0,1,.1085602,both,.071739569,7684,892,370068,110796,1
8420,7121//,2,2,2,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
8422,712130,1,1,1,.5,.5,.5,.88936669,.56104654,.9020111,,,0,1,.88936669,both,.90241641,17372,386,1375936,393174,1
8422,712190,1,1,1,.5,.5,.5,.11063328,.43895349,.097988926,,,0,1,.11063328,both,.097583562,2161,302,148788,42712,1
8600,561///,1,1,1,.1,.07692308,.071428575,.018103633,.013162883,.018190119,.019029735,,.071428575,.9285714,.016810516,,,,,,,.99999994
8600,624///,1,0,1,.1,0,.071428575,.036562335,.053728219,.02197334,.019794228,,.071428575,.9285714,.033950739,,,,,,,.99999994
8600,813///,8,11,11,.80000001,.84615386,.78571427,.94533402,.93310893,.95983654,.96117604,,.071428575,.9285714,.87781012,,,,,,,.99999994
8600,921///,0,1,1,0,.07692308,.071428575,0,0,0,0,.071428575,.071428575,.9285714,.071428575,,,,,,,.99999994
8610,8139//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
8611,813910,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,109354,15238,14439846,4045343,1
8620,8139//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
8621,813920,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,62376,7239,8292364,2264642,1
8630,8139//,0,1,1,,1,1,,,,,1,1,0,1,,,,,,,1
8631,813930,,1,1,,1,1,,,,,1,1,0,1,official,,,,,,1
8640,6241//,1,0,1,.33333334,0,.25,.044140413,.098146766,.027926445,.027482627,,.25,.75,.03310531,,,,,,,.99999994
8640,8134//,1,1,1,.33333334,.33333334,.25,.93376291,.78475857,.95576268,.94872719,,.25,.75,.70032215,,,,,,,.99999994
8640,8139//,1,1,1,.33333334,.33333334,.25,.022096619,.11709466,.016310878,.023790238,,.25,.75,.016572464,,,,,,,.99999994
8640,9211//,0,1,1,0,.33333334,.25,0,0,0,0,.25,.25,.75,.25,,,,,,,.99999994
8641,624110,1,,1,.33333334,,.25,.044140413,.098146766,.027926445,,,.25,.75,.03310531,fk,.027482627,50971,3543,2077600,824623,.99999994
8641,813410,1,1,1,.33333334,.33333334,.25,.93376291,.78475857,.95576268,,,.25,.75,.70032215,both,.94872719,1078259.702579498,28329,71720783.81835938,28222135.14129639,.99999994
8641,813990,1,1,1,.33333334,.33333334,.25,.022096619,.11709466,.016310878,,,.25,.75,.016572464,both,.023790238,25516,4227,1798467,481634,.99999994
8641,921150,,1,1,,.33333334,.25,,,,,.25,.25,.75,.25,official,,,,,,.99999994
8650,8139//,0,1,1,,1,1,,,,,1,1,0,1,,,,,,,1
8651,813940,,1,1,,1,1,,,,,1,1,0,1,official,,,,,,1
8660,8131//,0,1,1,,1,1,,,,,1,1,0,1,,,,,,,1
8661,813110,,1,1,,1,1,,,,,1,1,0,1,official,,,,,,1
8690,5615//,1,1,1,.2,.2,.2,.37329808,.11782272,.40394056,.3012228,,0,1,.37329808,,,,,,,1
8690,8133//,1,1,1,.2,.2,.2,.19305359,.17334057,.12662992,.098905474,,0,1,.19305359,,,,,,,1
8690,8134//,1,1,1,.2,.2,.2,.019704299,.0047509163,.020632375,.013363294,,0,1,.019704299,,,,,,,1
8690,8139//,2,2,2,.40000001,.40000001,.40000001,.41394404,.70408577,.44879714,.58650839,,0,1,.41394404,,,,,,,1
8699,561599,1,1,1,.2,.2,.2,.37329808,.11782272,.40394056,,,0,1,.37329808,both,.3012228,25238,868,1997359,682645,1
8699,813312,1,1,1,.2,.2,.2,.19305359,.17334057,.12662992,,,0,1,.19305359,both,.098905474,13052,1277,655826,214000,1
8699,813410,1,1,1,.2,.2,.2,.019704299,.0047509163,.020632375,,,0,1,.019704299,both,.013363294,1332.171611785889,35,88609.814453125,34867.97027587891,1
8699,813910,1,1,1,.2,.2,.2,.099544182,.22940138,.079604656,,,0,1,.099544182,both,.063167751,6730,1690,418855,134529,1
8699,813990,1,1,1,.2,.2,.2,.31439987,.47468442,.36919248,,,0,1,.31439987,both,.52334064,21256,3497,3470186,623922,1
8700,233///,4,4,4,.11764706,.10526316,.1025641,.010392321,.022272348,.0093141217,.021944936,,.051282052,.94871795,.0098593822,,,,,,,1
8700,234///,6,6,6,.17647059,.15789473,.15384616,.0017036003,.0024314937,.0018840224,.0037668766,,.051282052,.94871795,.0016162362,,,,,,,1
8700,235///,0,2,2,0,.052631579,.051282052,0,0,0,0,.051282052,.051282052,.94871795,.051282052,,,,,,,1
8700,541///,20,23,23,.58823532,.60526317,.58974361,.83008128,.8659398,.86037713,.85046041,,.051282052,.94871795,.78751302,,,,,,,1
8700,561///,3,2,3,.088235296,.052631579,.07692308,.15146668,.10099322,.12368328,.11727375,,.051282052,.94871795,.14369915,,,,,,,1
8700,611///,1,1,1,.029411765,.02631579,.025641026,.0063561038,.0083631212,.0047414377,.0065540224,,.051282052,.94871795,.0060301498,,,,,,,1
8710,5413//,4,4,4,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
8711,541330,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,730048,52526,88180688,35337890,1
8712,541310,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,146702,20602,16988338,6468524,1
8713,541360,1,1,1,.5,.5,.5,.12122011,.037229918,.1967721,,,0,1,.12122011,both,.16129282,6895,336,557023,336936,1
8713,541370,1,1,1,.5,.5,.5,.87877989,.9627701,.8032279,,,0,1,.87877989,both,.83870715,49985,8689,2896466,1375380,1
8720,5412//,3,3,3,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
8721,541211,1,1,1,.33333334,.33333334,.33333334,.56420034,.63469023,.66239381,,,0,1,.56420034,both,.70651889,389340,53651,38601265,15167282,1
8721,541214,1,1,1,.33333334,.33333334,.33333334,.27194765,.030261088,.22499436,,,0,1,.27194765,both,.17965797,187664,2558,9815767,5151849,1
8721,541219,1,1,1,.33333334,.33333334,.33333334,.16385199,.33504868,.1126118,,,0,1,.16385199,both,.11382311,113070,28322,6218823,2578549,1
8730,5413//,1,1,1,.16666667,.14285715,.14285715,.1668175,.26589146,.13396269,.12483253,,0,1,.1668175,,,,,,,1
8730,5417//,4,4,4,.66666669,.5714286,.5714286,.61444706,.53885657,.71948159,.72249454,,0,1,.61444706,,,,,,,1
8730,5419//,1,2,2,.16666667,.2857143,.2857143,.21873544,.19525194,.14655566,.15267292,,0,1,.21873544,,,,,,,1
8731,541710,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,195411,7305,26394229,10609364,1
8732,541720,1,1,1,.5,.5,.5,.16057631,.2300344,.18117407,,,0,1,.16057631,both,.17259915,20574,1204,1643776,655688,1
8732,541910,1,1,1,.5,.5,.5,.83942372,.76996559,.8188259,,,0,1,.83942372,both,.82740086,107552,4030,7879886,2963417,1
8733,541710,1,1,1,.5,.5,.5,.85566187,.71488708,.85426426,,,0,1,.85566187,both,.83783978,73705,1868,7751698,2804693,1
8733,541720,1,1,1,.5,.5,.5,.14433816,.28511289,.14573577,,,0,1,.14433816,both,.1621602,12433,745,1500307,478475,1
8734,541380,1,1,1,1,.5,.5,1,1,1,,,.5,.5,.5,both,1,82024,5488,6442964,2708782,1
8734,541940,,1,1,,.5,.5,,,,,.5,.5,.5,.5,official,,,,,,1
8740,2332//,2,2,2,.095238097,.083333336,.079999998,.01103776,.028058941,.0084838709,.020158991,,.16,.84000003,.0092717195,,,,,,,1.0000001
8740,2333//,2,2,2,.095238097,.083333336,.079999998,.022541711,.032709289,.02075135,.047783885,,.16,.84000003,.018935038,,,,,,,1.0000001
8740,2341//,2,2,2,.095238097,.083333336,.079999998,.0010441837,.0010518642,.0014528565,.0013808839,,.16,.84000003,.00087711436,,,,,,,1.0000001
8740,2349//,4,4,4,.19047619,.16666667,.16,.0044604577,.0055822623,.0044607241,.010281598,,.16,.84000003,.0037467845,,,,,,,1.0000001
8740,2352//,0,1,1,0,.041666668,.039999999,0,0,0,0,.039999999,.16,.84000003,.039999999,,,,,,,1.0000001
8740,2359//,0,1,1,0,.041666668,.039999999,0,0,0,0,.039999999,.16,.84000003,.039999999,,,,,,,1.0000001
8740,5413//,0,2,2,0,.083333336,.079999998,0,0,0,0,.079999998,.16,.84000003,.079999998,,,,,,,1.0000001
8740,5416//,6,6,6,.2857143,.25,.23999999,.41010687,.57413334,.5135709,.49046594,,.16,.84000003,.34448978,,,,,,,1.0000001
8740,5418//,1,1,1,.047619049,.041666668,.039999999,.040855005,.060094669,.048180021,.046550281,,.16,.84000003,.034318205,,,,,,,1.0000001
8740,5611//,1,1,1,.047619049,.041666668,.039999999,.35690624,.22639994,.29552859,.27366924,,.16,.84000003,.29980126,,,,,,,1.0000001
8740,5612//,1,1,1,.047619049,.041666668,.039999999,.11827438,.022974931,.080977559,.073900819,,.16,.84000003,.099350482,,,,,,,1.0000001
8740,5619//,1,0,1,.047619049,0,.039999999,.014235705,.026176658,.011711676,.01551668,,.16,.84000003,.011957993,,,,,,,1.0000001
8740,6117//,1,1,1,.047619049,.041666668,.039999999,.020537723,.022818074,.014882453,.020291658,,.16,.84000003,.017251687,,,,,,,1.0000001
8741,233210,1,1,1,.090909094,.07692308,.07692308,.020914016,.079486214,.018507281,,,.15384616,.84615386,.017696476,both,.036206618,7852,2531,1311217,247901,1
8741,233220,1,1,1,.090909094,.07692308,.07692308,.0069597969,.016016582,.0071487539,,,.15384616,.84615386,.005889059,both,.020856613,2613,510,755319,95756,1
8741,233310,1,1,1,.090909094,.07692308,.07692308,.0085659036,.012405,.010509466,,,.15384616,.84615386,.0072480724,both,.024394583,3216,395,883446,140772,1
8741,233320,1,1,1,.090909094,.07692308,.07692308,.048358999,.098925948,.052244596,,,.15384616,.84615386,.040919155,both,.11086531,18156,3150,4014970,699805,1
8741,234110,1,1,1,.090909094,.07692308,.07692308,.0024131557,.0033917467,.004133102,,,.15384616,.84615386,.002041901,both,.0036715332,906,108,132964,55362,1
8741,234120,1,1,1,.090909094,.07692308,.07692308,.00022373629,.00018843038,.00026047457,,,.15384616,.84615386,.00018931532,both,.00023727839,84,6,8593,3489,1
8741,234910,1,1,1,.090909094,.07692308,.07692308,.00043948198,.00091074681,.00058642239,,,.15384616,.84615386,.00037186936,both,.00086525292,165,29,31335,7855,1
8741,234920,1,1,1,.090909094,.07692308,.07692308,.0012412037,.002009924,.0015926351,,,.15384616,.84615386,.0010502493,both,.0033014086,466,64,119560,21333,1
8741,234930,1,1,1,.090909094,.07692308,.07692308,.0017898903,.0014760379,.0025807065,,,.15384616,.84615386,.0015145226,both,.0054628151,672,47,197835,34568,1
8741,234990,1,1,1,.090909094,.07692308,.07692308,.0077934805,.014603354,.0087298919,,,.15384616,.84615386,.0065944837,both,.019474225,2926,465,705256,116935,1
8741,235210,,1,1,,.07692308,.07692308,,,,,.07692308,.15384616,.84615386,.07692308,official,,,,,,1
8741,235990,,1,1,,.07692308,.07692308,,,,,.07692308,.15384616,.84615386,.07692308,official,,,,,,1
8741,561110,1,1,1,.090909094,.07692308,.07692308,.90130031,.77058601,.89370668,,,.15384616,.84615386,.76263875,both,.7746644,338386,24537,28054350,11971006,1
8742,541611,1,1,1,.25,.25,.25,.61792898,.554299,.69120079,,,0,1,.61792898,both,.6476022,208674,27399,28556409,12738842,1
8742,541612,1,1,1,.25,.25,.25,.12508476,.13058871,.10570175,,,0,1,.12508476,both,.09990894,42241,6455,4405545,1948085,1
8742,541613,1,1,1,.25,.25,.25,.18187203,.2528424,.13822061,,,0,1,.18187203,both,.17857783,61418,12498,7874497,2547408,1
8742,541614,1,1,1,.25,.25,.25,.075114228,.062269878,.064876884,,,0,1,.075114228,both,.073911041,25366,3078,3259152,1195682,1
8743,541820,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,38735,6513,4771957,1951633,1
8744,561210,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,112137,2490,7575712,3280166,1
8748,541320,,1,1,,.2,.16666667,,,,,.16666667,.33333334,.66666663,.16666667,official,,,,,,1
8748,541330,,1,1,,.2,.16666667,,,,,.16666667,.33333334,.66666663,.16666667,official,,,,,,1
8748,541618,1,1,1,.25,.2,.16666667,.16919948,.15571144,.17434965,,,.33333334,.66666663,.11279964,both,.170434,14229,2819,1679416,601594,1
8748,541690,1,1,1,.25,.2,.16666667,.43876046,.55098319,.51344919,,,.33333334,.66666663,.29250696,both,.45704028,36898,9975,4503566,1771658,1
8748,561990,1,,1,.25,,.16666667,.16049515,.15670571,.13748895,,,.33333334,.66666663,.10699676,fk,.16142505,13497,2837,1590644,474406,1
8748,611710,1,1,1,.25,.2,.16666667,.2315449,.13659965,.17471221,,,.33333334,.66666663,.15436326,both,.2111007,19472,2473,2080136,602845,1
8800,814///,0,1,1,,1,1,,,,,1,1,0,1,,,,,,,1
8810,8141//,0,1,1,,1,1,,,,,1,1,0,1,,,,,,,1
8811,814110,,1,1,,1,1,,,,,1,1,0,1,official,,,,,,1
8900,541///,3,3,3,.75,.75,.75,.8561675,.64416146,.76739562,.78110319,,0,1,.8561675,,,,,,,1
8900,711///,1,1,1,.25,.25,.25,.1438325,.35583851,.2326044,.21889678,,0,1,.1438325,,,,,,,1
8990,5416//,3,3,3,.75,.75,.75,.8561675,.64416146,.76739562,.78110319,,0,1,.8561675,,,,,,,1
8990,7115//,1,1,1,.25,.25,.25,.1438325,.35583851,.2326044,.21889678,,0,1,.1438325,,,,,,,1
8999,541612,1,1,1,.25,.25,.25,.11979064,.044347826,.14218806,,,0,1,.11979064,both,.11465699,10299,714,1152766,571565,1
8999,541620,1,1,1,.25,.25,.25,.53672582,.41770187,.44221154,,,0,1,.53672582,both,.47550747,46145,6725,4780771,1777594,1
