weight,psu2,hh_size,age_category,race,gender,ar_bor,mortgage_bor,installment_debt,better_off,auto,auto_bor,bank_auto_bor,durable,durable_bor,bank_durable_bor,item_name,refrigerator,washing_machine,radio,cook_stove,durable_price,payment_method,credit_use,income,year,loc_type,refrigerator_credit_use,radio_credit_use,freezer,television,television_credit_use,washing_machine_credit_use,dishwasher,clothes_dryer,credit_good,age_category2,cook_stove_credit_use,item_code1,item_code2,item_code3,item_code4,item_code5,item_code6,item_code_a1,item_code_a2,item_code_a3,code_string,code_a_string,psu,age,air_conditioner,sewing_machine,psu3,bw_television,color_television,bw_television_credit_use,bw_television_price,color_television_credit_use,color_television_price,refrigerator_price,washing_machine_price,cook_stove_price,clothes_dryer_credit_use,clothes_dryer_price,dishwasher_credit_use,dishwasher_price,air_conditioner_credit_use,air_conditioner_price,state
,01,,,,,,,,,,,,900,,,,0,1,0,0,950,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,CA
,45,,,,,,,,,,,,142,,,,0,0,0,0,142,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,TX
,83,,,,,,,,,,,,145,,,,0,0,0,0,145,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,OR
,01,,,,,,,,,,,,150,,,,0,0,0,0,150,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,CA
,69,,,,,,,,,,,,125,,,,0,1,0,0,150,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,SD
,81,,,,,,,,,,,,55,,,,0,0,0,0,55,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,UT
,91,,,,,,,,,,,,219,,,,0,1,0,0,219,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,NY
,91,,,,,,,,,,,,125,,,,1,0,0,0,125,1,0,,1963,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,NY
,10,,,,,,,,,,,,150,,,,0,0,0,0,150,1,0,,1963,,,,0,0,,,0,1,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,IL
,39,,,,,,,,,,,,275,,,,1,0,0,0,300,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,TX
,69,,,,,,,,,,,,194,,,,0,0,0,1,219,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,SD
,10,,,,,,,,,,,,189,,,,0,0,0,0,189,2,1,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,IL
,39,,,,,,,,,,,,869,,,,0,0,0,1,869,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,TX
,74,,,,,,,,,,,,120,,,,0,0,0,0,120,9,0.5,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,OH
,93,,,,,,,,,,,,150,,,,0,0,1,0,150,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,PA
,93,,,,,,,,,,,,1000,,,,1,1,0,1,1000,1,0,,1963,,,,0,0,,,1,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,PA
,94,,,,,,,,,,,,1160,,,,0,0,0,0,1315,2,1,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,CT
,00,,,,,,,,,,,,790,,,,0,1,0,1,790,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,CA
,14,,,,,,,,,,,,-999,,,,0,0,0,0,1600,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,MO
,43,,,,,,,,,,,,591,,,,0,1,0,0,641,3,0.5,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,SC
,67,,,,,,,,,,,,280,,,,0,0,0,1,350,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,MO
,72,,,,,,,,,,,,305,,,,1,1,0,0,305,3,0.5,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,IA
,81,,,,,,,,,,,,600,,,,0,0,1,0,675,3,0.5,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,UT
,45,,,,,,,,,,,,430,,,,0,0,0,0,430,1,0,,1963,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,TX
,76,,,,,,,,,,,,495,,,,0,0,0,0,495,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,MN
,71,,,,,,,,,,,,275,,,,0,1,0,0,275,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,OH
,82,,,,,,,,,,,,120,,,,0,0,0,1,195,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,WA
,21,,,,,,,,,,,,-999,,,,1,0,0,1,625,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,NY
,41,,,,,,,,,,,,179,,,,0,0,0,0,179,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,41,,,,,,,,,,,,11,,,,0,0,0,0,11,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,92,,,,,,,,,,,,768,,,,1,1,0,0,868,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,ME
,81,,,,,,,,,,,,835,,,,0,0,0,1,835,3,0.5,,1963,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,UT
,90,,,,,,,,,,,,168,,,,1,0,0,0,328,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,PA
,41,,,,,,,,,,,,259,,,,1,0,1,0,289,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,44,,,,,,,,,,,,325,,,,0,0,0,0,325,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AL
,42,,,,,,,,,,,,600,,,,0,0,0,0,750,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,NC
,42,,,,,,,,,,,,300,,,,1,0,0,1,300,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,NC
,54,,,,,,,,,,,,198,,,,0,1,0,0,198,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,GA
,90,,,,,,,,,,,,300,,,,0,0,0,0,300,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,PA
,91,,,,,,,,,,,,169,,,,0,0,0,1,179,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,NY
,92,,,,,,,,,,,,249,,,,0,0,0,0,249,2,1,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,ME
,44,,,,,,,,,,,,300,,,,0,0,0,1,300,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AL
,76,,,,,,,,,,,,570,,,,0,0,0,0,570,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,MN
,81,,,,,,,,,,,,160,,,,0,0,0,1,160,9,0.5,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,UT
,84,,,,,,,,,,,,540,,,,0,0,0,0,650,1,0,,1963,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,CO
,84,,,,,,,,,,,,125,,,,0,0,0,0,125,3,0.5,,1963,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,CO
,21,,,,,,,,,,,,200,,,,0,0,0,0,200,2,1,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,NY
,21,,,,,,,,,,,,860,,,,1,0,0,0,860,3,0.5,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,NY
,28,,,,,,,,,,,,1060,,,,1,1,0,0,1085,1,0,,1963,,,,0,0,,,0,1,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,PA
,55,,,,,,,,,,,,395,,,,1,0,0,0,395,1,0,,1963,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,VA
,95,,,,,,,,,,,,225,,,,0,0,1,0,225,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,NJ
,40,,,,,,,,,,,,267,,,,0,0,1,0,267,3,0.5,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,KY
,53,,,,,,,,,,,,125,,,,0,0,0,0,125,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,FL
,85,,,,,,,,,,,,914,,,,1,0,0,1,1129,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,CA
,22,,,,,,,,,,,,130,,,,0,0,0,0,130,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,NY
,23,,,,,,,,,,,,230,,,,1,0,0,0,230,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,NY
,84,,,,,,,,,,,,428,,,,0,0,0,0,528,2,1,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,CO
,96,,,,,,,,,,,,210,,,,1,0,0,0,250,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,PA
,44,,,,,,,,,,,,20,,,,0,0,0,1,20,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AL
,49,,,,,,,,,,,,170,,,,0,0,0,0,170,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,TX
,49,,,,,,,,,,,,250,,,,0,0,0,0,250,1,0,,1963,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,TX
,51,,,,,,,,,,,,179,,,,0,0,0,0,179,2,1,,1963,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,KY
,53,,,,,,,,,,,,-999,,,,0,0,0,0,-999,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,FL
,92,,,,,,,,,,,,179,,,,0,0,0,0,179,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,ME
,41,,,,,,,,,,,,900,,,,0,0,0,0,900,3,0.5,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,AR
,41,,,,,,,,,,,,349,,,,0,1,0,0,369,3,0.5,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,41,,,,,,,,,,,,780,,,,0,1,0,0,780,3,0.5,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,68,,,,,,,,,,,,43,,,,0,1,0,0,58,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,OH
,81,,,,,,,,,,,,160,,,,1,0,0,0,160,1,0,,1963,,,,0,0,,,0,1,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,UT
,39,,,,,,,,,,,,165,,,,0,0,0,0,165,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,TX
,10,,,,,,,,,,,,210,,,,0,1,0,0,210,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,IL
,11,,,,,,,,,,,,210,,,,1,0,0,1,210,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,IL
,11,,,,,,,,,,,,575,,,,0,0,0,0,625,2,1,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,IL
,73,,,,,,,,,,,,425,,,,0,0,1,0,425,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,MI
,00,,,,,,,,,,,,500,,,,0,0,1,0,500,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,CA
,49,,,,,,,,,,,,369,,,,1,1,0,0,369,3,0.5,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,TX
,49,,,,,,,,,,,,185,,,,0,0,1,0,185,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,TX
,73,,,,,,,,,,,,170,,,,0,0,0,0,170,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,MI
,68,,,,,,,,,,,,482,,,,0,1,0,0,482,2,1,,1963,,,,0,0,,,0,1,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,OH
,83,,,,,,,,,,,,750,,,,0,0,0,0,900,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,OR
,93,,,,,,,,,,,,275,,,,0,1,1,0,275,2,1,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,PA
,00,,,,,,,,,,,,275,,,,0,0,0,0,275,2,1,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,CA
,00,,,,,,,,,,,,750,,,,0,0,0,1,750,3,0.5,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,CA
,41,,,,,,,,,,,,600,,,,0,1,0,0,600,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,41,,,,,,,,,,,,498,,,,1,0,1,0,498,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,50,,,,,,,,,,,,-999,,,,1,0,0,0,-999,2,1,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,LA
,52,,,,,,,,,,,,95,,,,0,0,0,1,95,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,71,,,,,,,,,,,,475,,,,0,1,0,0,475,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,OH
,41,,,,,,,,,,,,190,,,,0,0,0,0,240,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,65,,,,,,,,,,,,-999,,,,1,0,0,0,220,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,IA
,40,,,,,,,,,,,,2500,,,,1,0,0,1,2500,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,KY
,45,,,,,,,,,,,,220,,,,0,0,0,0,300,2,1,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,TX
,55,,,,,,,,,,,,795,,,,0,0,0,0,795,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,VA
,20,,,,,,,,,,,,387,,,,0,0,0,0,387,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,NY
,72,,,,,,,,,,,,25,,,,1,0,0,0,25,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,IA
,76,,,,,,,,,,,,130,,,,0,0,0,0,130,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,MN
,22,,,,,,,,,,,,200,,,,0,0,0,0,200,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,NY
,81,,,,,,,,,,,,1900,,,,0,0,0,0,1900,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,UT
,51,,,,,,,,,,,,230,,,,0,0,0,0,230,2,1,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,KY
,41,,,,,,,,,,,,388,,,,0,1,0,0,388,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,66,,,,,,,,,,,,65,,,,0,1,0,0,65,1,0,,1963,,,,0,0,,,0,1,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,MI
,41,,,,,,,,,,,,180,,,,0,1,0,0,180,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,41,,,,,,,,,,,,450,,,,1,0,0,1,450,2,1,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,41,,,,,,,,,,,,853,,,,1,0,0,0,853,3,0.5,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,23,,,,,,,,,,,,174,,,,0,0,0,0,174,2,1,,1963,,,,0,0,,,0,1,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,NY
,41,,,,,,,,,,,,855,,,,1,0,1,1,855,3,0.5,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,53,,,,,,,,,,,,570,,,,1,0,0,0,620,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,FL
,55,,,,,,,,,,,,139,,,,0,0,0,0,139,2,1,,1963,,,,0,0,,,0,1,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,VA
,41,,,,,,,,,,,,169,,,,0,0,0,0,169,2,1,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,53,,,,,,,,,,,,470,,,,0,0,0,0,470,9,0.5,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,FL
,68,,,,,,,,,,,,695,,,,1,0,0,0,845,2,1,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,OH
,84,,,,,,,,,,,,180,,,,0,1,0,0,180,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,CO
,84,,,,,,,,,,,,500,,,,0,0,0,0,550,2,1,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,CO
,50,,,,,,,,,,,,945,,,,1,1,0,0,945,3,0.5,,1963,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,LA
,10,,,,,,,,,,,,265,,,,0,0,0,0,265,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,IL
,92,,,,,,,,,,,,650,,,,0,0,0,0,650,2,1,,1963,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,ME
,10,,,,,,,,,,,,-999,,,,0,0,0,0,250,1,0,,1963,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,IL
,41,,,,,,,,,,,,1000,,,,0,1,0,0,1000,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,45,,,,,,,,,,,,300,,,,0,1,0,0,370,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,TX
,50,,,,,,,,,,,,1376,,,,0,0,1,1,1376,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,LA
,71,,,,,,,,,,,,230,,,,0,1,0,0,230,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,OH
,71,,,,,,,,,,,,650,,,,1,0,0,0,675,3,0.5,,1963,,,,0,0,,,0,1,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,OH
,71,,,,,,,,,,,,531,,,,0,0,0,0,531,2,1,,1963,,,,0,0,,,0,1,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,OH
,00,,,,,,,,,,,,240,,,,0,1,0,0,240,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,CA
,41,,,,,,,,,,,,305,,,,0,0,0,0,305,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,AR
,51,,,,,,,,,,,,228,,,,0,0,1,0,228,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,KY
,53,,,,,,,,,,,,187,,,,1,0,0,1,400,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,FL
,90,,,,,,,,,,,,385,,,,0,0,1,0,385,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,PA
,10,,,,,,,,,,,,550,,,,0,0,0,0,550,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,IL
,45,,,,,,,,,,,,670,,,,0,0,0,1,670,3,0.5,,1963,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,TX
,41,,,,,,,,,,,,197,,,,0,0,0,0,197,2,1,,1963,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,41,,,,,,,,,,,,184,,,,1,0,0,0,295,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,AR
,63,,,,,,,,,,,,50,,,,0,0,0,0,50,1,0,,1963,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,IA
,63,,,,,,,,,,,,1000,,,,0,0,0,1,1000,3,0.5,,1963,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,IA
,92,,,,,,,,,,,,350,,,,0,0,0,0,350,1,0,,1963,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,ME
,24,,,,,,,,,,,,250,,,,1,0,0,0,250,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,NJ
,91,,,,,,,,,,,,65,,,,1,0,0,0,65,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,NY
,10,,,,,,,,,,,,150,,,,0,0,0,0,150,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,IL
,39,,,,,,,,,,,,600,,,,0,0,0,0,600,1,0,,1963,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,TX
,40,,,,,,,,,,,,200,,,,0,0,0,0,200,2,1,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,KY
,45,,,,,,,,,,,,250,,,,0,1,0,0,325,1,0,,1963,,,,0,0,,,0,1,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,TX
,68,,,,,,,,,,,,-999,,,,0,0,1,1,-999,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,OH
,24,,,,,,,,,,,,138,,,,0,0,0,0,138,2,1,,1963,,,,0,0,,,0,1,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,NJ
,83,,,,,,,,,,,,350,,,,0,0,0,0,350,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,OR
,28,,,,,,,,,,,,275,,,,0,0,0,1,275,1,0,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,PA
,12,,,,,,,,,,,,1560,,,,1,1,0,0,1560,3,0.5,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,OH
,57,,,,,,,,,,,,359,,,,0,1,0,0,384,2,1,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,TN
,71,,,,,,,,,,,,23,,,,0,0,0,0,33,1,0,,1963,,,,0,1,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,OH
,40,,,,,,,,,,,,199,,,,0,1,0,0,199,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,KY
,28,,,,,,,,,,,,210,,,,0,0,0,1,210,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,PA
,57,,,,,,,,,,,,50,,,,0,0,0,1,50,2,1,,1963,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,TN
