gvkey,treatment_discrete,treatment_z,ismatched,state,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcdq,datacqtr,datafqtr,atq,ltq,ncoq,recdq,rectq,rectrq,revtq,wcapq,xintq,cik,costat,county,sic,rec_to_assets,rec_to_rev,rev_78,ni_78,year,sic2,net_income,ni_norm,nim,wcap,cl,profits_norm,revenue_norm,post,treated_post,profits_w,revenue_w,nim_w
1240,0,-0.095440269303785,1,ID,19810430,1981,1,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1981Q1,1981Q1,655.446,445.597,,,25.626,,813.84,103.162,4.988,3333,I,"",5411,0.0390970423192757,0.0314877617222058,567.2425,9.10525,1981,54,12.1195,1.33104527607699,0.0148917477636882,0.126759559618598,19811240,1.33104527607699,1.43473029612556,1,0,1.33104527607699,1.43473029612556,0.0148917477636882
1240,0,-0.095440269303785,1,ID,19810731,1981,2,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1981Q2,1981Q2,673.557,455.15,,,33.813,,857.203,110.472,4.969,3333,I,"",5411,0.0502006511698342,0.0394457322244556,567.2425,9.10525,1981.25,54,,,,0.128874957273831,1981.251240,,1.51117555542823,1,0,-1,1.51117555542823,0
1240,0,-0.095440269303785,1,ID,19811031,1981,3,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1981Q3,1981Q3,689.968,463.676,,,45.606,,871.928,108.181,4.863,3333,I,"",5411,0.0660987176216868,0.0523047774586893,567.2425,9.10525,1981.5,54,,,,0.124071024213008,1981.51240,,1.53713447070697,1,0,-1,1.53713447070697,0
1240,0,-0.095440269303785,1,ID,19820131,1981,4,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1981Q4,1981Q4,709.847,471.055,,,47.347,,937.599,123.318,5.518,3333,I,"",5411,0.066700288935503,0.0504981340637095,567.2425,9.10525,1981.75,54,,,,0.131525310927166,1981.751240,,1.65290682556402,1,0,-1,1.65290682556402,0
1240,0,-0.095440269303785,1,ID,19820430,1982,1,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1982Q1,1982Q1,732.54,484.173,,,47.894,,921.165,130.717,4.661,3333,I,"",5411,0.0653807300625222,0.0519928568714617,567.2425,9.10525,1982,54,14.59375,1.60278410806952,0.0158427100465172,0.141904001997471,19821240,1.60278410806952,1.62393508948995,1,0,1.60278410806952,1.62393508948995,0.0158427100465172
1240,0,-0.095440269303785,1,ID,19820731,1982,2,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1982Q2,1982Q2,745.316,486.031,,,30.711,,954.723,130.735,4.822,3333,I,"",5411,0.0412053410902221,0.0321674454265792,567.2425,9.10525,1982.25,54,,,,0.136935006279308,1982.251240,,1.68309497260872,1,0,-1,1.68309497260872,0
1240,0,-0.095440269303785,1,ID,19821031,1982,3,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1982Q3,1982Q3,830.695,506.728,,,26.714,,966.971,186.78,4.961,3333,I,"",5411,0.03215861417247,0.0276264748374046,567.2425,9.10525,1982.5,54,,,,0.193159877597156,1982.51240,,1.70468714879439,1,0,-1,1.70468714879439,0
1240,0,-0.095440269303785,1,ID,19830131,1982,4,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1982Q4,1982Q4,831.079,490.731,,,33.554,,1097.258,193.073,6.56,3333,I,"",5411,0.0403740197983585,0.0305798636236874,567.2425,9.10525,1982.75,54,,,,0.175959528205764,1982.751240,,1.93437198376356,1,0,-1,1.93437198376356,0
1240,0,-0.095440269303785,1,ID,19830430,1983,1,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1983Q1,1983Q1,864.544,517.675,,,41.932,,1014.496,173.517,2.059,3333,I,"",5411,0.0485018691934708,0.0413328391634861,567.2425,9.10525,1983,54,17.57025,1.92968342439801,0.0173191910071602,0.171037638393843,19831240,1.92968342439801,1.78846965803867,1,0,1.92968342439801,1.78846965803867,0.0173191910071602
1240,0,-0.095440269303785,1,ID,19830731,1983,2,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1983Q2,1983Q2,877.37,515.715,,,48.221,,1052.994,170.397,2.121,3333,I,"",5411,0.0549608489006918,0.0457941830627715,567.2425,9.10525,1983.25,54,,,,0.161821434879971,1983.251240,,1.85633833854128,1,0,-1,1.85633833854128,0
1240,0,-0.095440269303785,1,ID,19831031,1983,3,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1983Q3,1983Q3,918.29,544.849,,,40.682,,1065.116,174.498,1.743,3333,I,"",5411,0.044301908983001,0.0381949008370919,567.2425,9.10525,1983.5,54,,,,0.163830042924902,1983.51240,,1.87770838750623,1,0,-1,1.87770838750623,0
1240,0,-0.095440269303785,1,ID,19840131,1983,4,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1983Q4,1983Q4,935.659,543.813,,,72.926,,1146.722,199.942,1.72,3333,I,"",5411,0.0779407882572604,0.0635951869764424,567.2425,9.10525,1983.75,54,,,,0.174359609390942,1983.751240,,2.02157278412672,1,0,-1,2.02157278412672,0
1240,0,-0.095440269303785,1,ID,19840430,1984,1,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1984Q1,1984Q1,970.452,565.077,,,63.586,,1131.591,216.156,,3333,I,"",5411,0.0655220453974024,0.0561916805630303,567.2425,9.10525,1984,54,19.9365,2.18956096757365,0.017618114672174,0.19101954681506,19841240,2.18956096757365,1.99489812558121,1,0,2.18956096757365,1.99489812558121,0.017618114672174
1240,0,-0.095440269303785,1,ID,19840731,1984,2,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1984Q2,1984Q2,987.106,566.326,,,34.573,,1172.33,190.031,,3333,I,"",5411,0.0350246072863502,0.029490843022016,567.2425,9.10525,1984.25,54,,,,0.162096849863093,1984.251240,,2.06671749736665,1,0,-1,2.06671749736665,0
1240,0,-0.095440269303785,1,ID,19841031,1984,3,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1984Q3,1984Q3,1022.425,587.39,,,37.061,,1187.773,189.797,,3333,I,"",5411,0.0362481355600655,0.0312020899616341,567.2425,9.10525,1984.5,54,,,,0.159792317218863,1984.51240,,2.09394218522061,1,0,-1,2.09394218522061,0
1240,0,-0.095440269303785,1,ID,19850131,1984,4,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1984Q4,1984Q4,1032.876,578.458,,,35.739,,1244.026,194.599,,3333,I,"",5411,0.0346014429612073,0.0287284992435849,567.2425,9.10525,1984.75,54,,,,0.156426794938369,1984.751240,,2.19311141178597,1,0,-1,2.19311141178597,0
1240,0,-0.095440269303785,1,ID,19850430,1985,1,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1985Q1,1985Q1,1062.837,594.17,,,31.552,,1203.301,192.17,1.656,3333,I,"",5411,0.0296865841140269,0.0262212031736033,567.2425,9.10525,1985,54,21.2775,2.33683863705005,0.0176826080922396,0.159702352113062,19851240,2.33683863705005,2.12131672080283,1,0,2.33683863705005,2.12131672080283,0.0176826080922396
1240,0,-0.095440269303785,1,ID,19850731,1985,2,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1985Q2,1985Q2,1068.889,586.361,,,41.438,,1273.064,192.865,2.184,3333,I,"",5411,0.038767355637489,0.0325498168198928,567.2425,9.10525,1985.25,54,,,,0.151496704014881,1985.251240,,2.24430292158997,1,0,-1,2.24430292158997,0
1240,0,-0.095440269303785,1,ID,19851031,1985,3,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1985Q3,1985Q3,1107.682,610.695,,,38.673,,1267.162,196.435,2.81,3333,I,"",5411,0.0349134498890476,0.0305193811051783,567.2425,9.10525,1985.5,54,,,,0.15501964231882,1985.51240,,2.23389820050508,1,0,-1,2.23389820050508,0
1240,0,-0.095440269303785,1,ID,19860131,1985,4,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1985Q4,1985Q4,1124.616,605.907,,,34.526,,1316.735,211.258,3.286,3333,I,"",5411,0.0307002567987651,0.0262209176485777,567.2425,9.10525,1985.75,54,,,,0.160440787250282,1985.751240,,2.3212911585433,1,0,-1,2.3212911585433,0
1240,0,-0.095440269303785,1,ID,19870131,1986,4,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1986Q4,1986Q4,1264.656,670.277,,,40.492,,1404.964,245.245,2.365,3333,I,"",5411,0.0320181930896623,0.0288206672911192,567.2425,9.10525,1986.75,54,,,,0.174556074034637,1986.751240,,2.47683133756727,1,0,-1,2.47683133756727,0
1240,0,-0.095440269303785,1,ID,19870430,1987,1,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1987Q1,1987Q1,1303.708,686.837,,,39.02,,1398.831,243.794,3.118,3333,I,"",5411,0.0299300150033597,0.0278947206631823,567.2425,9.10525,1987,54,31.34625,3.44265670904149,0.022408889994574,0.174284098650945,19871240,3.44265670904149,2.46601938324438,1,0,3.44265670904149,2.46601938324438,0.022408889994574
1240,0,-0.095440269303785,1,ID,19870731,1987,2,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1987Q2,1987Q2,1318.589,678.933,,,41.236,,1480.597,247.059,2.325,3333,I,"",5411,0.0312728226915286,0.0278509277001102,567.2425,9.10525,1987.25,54,,,,0.166864447246617,1987.251240,,2.6101658461769,1,0,-1,2.6101658461769,0
1240,0,-0.095440269303785,1,ID,19871031,1987,3,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1987Q3,1987Q3,1356.288,712.099,,,42.524,,1469.253,209.286,2.04,3333,I,"",5411,0.0313532229143073,0.0289425987219356,567.2425,9.10525,1987.5,54,,,,0.14244381328471,1987.51240,,2.59016734465418,1,0,-1,2.59016734465418,0
1240,0,-0.095440269303785,1,ID,19880131,1987,4,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1987Q4,1987Q4,1402.075,736.867,,,43.83,,1520.742,194.958,2.784,3333,I,"",5411,0.0312608098710839,0.0288214568940688,567.2425,9.10525,1987.75,54,,,,0.12819926062409,1987.751240,,2.68093804677894,1,0,-1,2.68093804677894,0
1240,0,-0.095440269303785,1,ID,19880430,1988,1,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1988Q1,1988Q1,1433.974,739.115,,,45.377,,1554.585,177.801,3.111,3333,I,"",5411,0.0316442278590825,0.0291891405101683,567.2425,9.10525,1988,54,40.63625,4.46294720079075,0.0261396128227148,0.114372002817472,19881240,4.46294720079075,2.74060036051601,1,0,4.46294720079075,2.74060036051601,0.0261396128227148
1240,0,-0.095440269303785,1,ID,19880731,1988,2,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1988Q2,1988Q2,1478.651,755.558,,,45.142,,1659.792,154.752,2.925,3333,I,"",5411,0.0305291782848015,0.0271973837685686,567.2425,9.10525,1988.25,54,,,,0.0932357789409757,1988.251240,,2.92607130107494,1,0,-1,2.92607130107494,0
1240,0,-0.095440269303785,1,ID,19881031,1988,3,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1988Q3,1988Q3,1537.146,782.161,,,55.976,,1669.207,135.979,2.745,3333,I,"",5411,0.0364155389273368,0.033534486735318,567.2425,9.10525,1988.5,54,,,,0.0814632337391348,1988.51240,,2.94266914062328,1,0,-1,2.94266914062328,0
1240,0,-0.095440269303785,1,ID,19890131,1988,4,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1988Q4,1988Q4,1590.986,790.49,,,49.147,,1889.477,103.56,3.198,3333,I,"",5411,0.030890906645313,0.0260109014293373,567.2425,9.10525,1988.75,54,,,,0.0548088174664206,1988.751240,,3.33098630656201,1,0,-1,3.33098630656201,0
1240,0,-0.095440269303785,1,ID,19890430,1989,1,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1989Q1,1989Q1,1669.432,840.3,,,35.523,,1813.162,99.731,4.029,3333,I,"",5411,0.021278494721558,0.0195917408372776,567.2425,9.10525,1989,54,49.13775,5.39663930150188,0.0271005845037564,0.055003910295936,19891240,5.39663930150188,3.19644949029736,1,0,5,3.19644949029736,0.0271005845037564
1240,0,-0.095440269303785,1,ID,19890731,1989,2,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1989Q2,1989Q2,1690.327,827.729,,,46.558,,1825.784,89.955,4.562,3333,I,"",5411,0.0275437829485064,0.025500278236637,567.2425,9.10525,1989.25,54,,,,0.0492692454310039,1989.251240,,3.21870099648739,1,0,-1,3.21870099648739,0
1240,0,-0.095440269303785,1,ID,19891031,1989,3,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1989Q3,1989Q3,1810.26,909.078,,,45.955,,1843.646,94.109,4.357,3333,I,"",5411,0.025385856175356,0.0249261517666624,567.2425,9.10525,1989.5,54,,,,0.0510450487783447,1989.51240,,3.25019017439631,1,0,-1,3.25019017439631,0
1240,0,-0.095440269303785,1,ID,19900131,1989,4,INDL,C,D,STD,ABS.1,013104104,ALBERTSON'S INC,USD,1989Q4,1989Q4,1862.689,933.197,,,44.103,,1940.071,113.122,5.95,3333,I,"",5411,0.0236770604217881,0.0227326731856721,567.2425,9.10525,1989.75,54,,,,0.0583081753193569,1989.751240,,3.42017920025386,1,0,-1,3.42017920025386,0
1301,0,-2.12354599200921,0,OH,19720131,1971,4,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1971Q4,1971Q4,951.656,631.842,,,253.459,,458.309,261.356,7.56,,I,"",5311,0.266334683961431,0.553030815454202,526.98475,20.58475,1971.75,53,,,,0.570261548431299,1971.751301,,0.869681712800987,0,0,-1,0.869681712800987,0
1301,0,-2.12354599200921,0,OH,19730131,1972,4,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1972Q4,1972Q4,1000.636,664.964,,,293.166,,530.798,301.576,7.828,,I,"",5311,0.292979664933103,0.55231180222985,526.98475,20.58475,1972.75,53,,,,0.568155870971632,1972.751301,,1.0072359778912,0,0,-1,1.0072359778912,0
1301,0,-2.12354599200921,0,OH,19740131,1973,4,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1973Q4,1973Q4,1035.996,683.765,,,327.153,,540.924,326.005,8.783,,I,"",5311,0.315785968285592,0.604804002040952,526.98475,20.58475,1973.75,53,,,,0.602681707596631,1973.751301,,1.0264509551747,0,0,-1,1.0264509551747,0
1301,0,-2.12354599200921,0,OH,19750131,1974,4,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1974Q4,1974Q4,1032.897,665.928,,,339.276,,529.953,321.358,9.354,,I,"",5311,0.328470312141482,0.640200168694205,526.98475,20.58475,1974.75,53,,,,0.606389623230739,1974.751301,,1.00563251593144,0,0,-1,1.00563251593144,0
1301,0,-2.12354599200921,0,OH,19750731,1975,2,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1975Q2,1975Q2,1002.128,633.681,,,282.729,,388.811,296.451,7.696,,I,"",5311,0.282128630274775,0.727163068946095,526.98475,20.58475,1975.25,53,,,,0.762455280329003,1975.251301,,0.737803133771898,0,0,-1,0.737803133771898,0
1301,0,-2.12354599200921,0,OH,19751031,1975,3,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1975Q3,1975Q3,1082.138,706.725,,,305.972,,418.01,297.03,7.628,,I,"",5311,0.282747671738725,0.73197291930815,526.98475,20.58475,1975.5,53,,,,0.710581086576876,1975.51301,,0.793210809231197,0,0,-1,0.793210809231197,0
1301,0,-2.12354599200921,0,OH,19760131,1975,4,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1975Q4,1975Q4,1100.293,686.257,,,379.412,,593.139,351.866,7.924,,I,"",5311,0.34482815031996,0.639667936183593,526.98475,20.58475,1975.75,53,,,,0.593226882737436,1975.751301,,1.12553351875932,0,0,-1,1.12553351875932,0
1301,0,-2.12354599200921,0,OH,19760430,1976,1,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1976Q1,1976Q1,1087.827,659.659,,,328.827,,384.151,347.678,7.324,,I,"",5311,0.302278763075379,0.855983714737174,526.98475,20.58475,1976,53,15.599,0.757793997983944,0.0406064282014104,0.90505556408808,19761301,0.757793997983944,0.728960373141728,0,0,0.757793997983944,0.728960373141728,0.0406064282014104
1301,0,-2.12354599200921,0,OH,19760731,1976,2,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1976Q2,1976Q2,1038.113,560.87,,,314.272,,391.972,394.071,7.074,,I,"",5311,0.302733902763957,0.801771555111079,526.98475,20.58475,1976.25,53,,,,1.0053549743349,1976.251301,,0.743801409813092,0,0,-1,0.743801409813092,0
1301,0,-2.12354599200921,0,OH,19761031,1976,3,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1976Q3,1976Q3,1106.95,623.014,,,335.851,,420.533,393.759,6.705,,I,"",5311,0.303402141018113,0.798631736391674,526.98475,20.58475,1976.5,53,,,,0.93633317718229,1976.51301,,0.797998424053068,0,0,-1,0.797998424053068,0
1301,0,-2.12354599200921,0,OH,19770131,1976,4,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1976Q4,1976Q4,1172.326,647.71,,,416.094,,600.382,445.076,6.812,,I,"",5311,0.354930283897141,0.693048758956798,526.98475,20.58475,1976.75,53,,,,0.741321358734939,1976.751301,,1.13927774949844,0,0,-1,1.13927774949844,0
1301,0,-2.12354599200921,0,OH,19770430,1977,1,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1977Q1,1977Q1,1127.636,595.011,,,361.686,,394.442,441.244,6.206,,I,"",5311,0.320747120524708,0.916956105080088,526.98475,20.58475,1977,53,18.5605,0.901662638603821,0.047055080341343,1.11865369306514,19771301,0.901662638603821,0.748488452464706,0,0,0.901662638603821,0.748488452464706,0.047055080341343
1301,0,-2.12354599200921,0,OH,19770731,1977,2,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1977Q2,1977Q2,1088.266,556.081,,,346.788,,401.802,435.28,6.505,,I,"",5311,0.318661062644611,0.863081816417041,526.98475,20.58475,1977.25,53,,,,1.08331964499928,1977.251301,,0.762454701013644,1,0,-1,0.762454701013644,0
1301,0,-2.12354599200921,0,OH,19771031,1977,3,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1977Q3,1977Q3,1191.32,649.233,,,378.017,,454.481,431.761,6.742,,I,"",5311,0.317309371117752,0.831755342907624,526.98475,20.58475,1977.5,53,,,,0.950008911263617,1977.51301,,0.862417745485045,1,0,-1,0.862417745485045,0
1301,0,-2.12354599200921,0,OH,19780131,1977,4,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1977Q4,1977Q4,1295.158,701.027,,,470.318,,657.409,501.214,7.015,,I,"",5311,0.36313561743046,0.715411562664947,526.98475,20.58475,1977.75,53,,,,0.76240818120835,1977.751301,,1.24749150710718,1,0,-1,1.24749150710718,0
1301,0,-2.12354599200921,0,OH,19780430,1978,1,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1978Q1,1978Q1,1332.63,746.076,,,410.309,,430.877,486.779,7.442,,I,"",5311,0.307894164171601,0.952264799467133,526.98475,20.58475,1978,53,20.58475,1,0.0477740747359455,1.12974004182168,19781301,1,0.817627075546304,1,0,1,0.817627075546304,0.0477740747359455
1301,0,-2.12354599200921,0,OH,19780731,1978,2,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1978Q2,1978Q2,1282.459,688.204,,,393.55,,442.63,484.506,7.858,,I,"",5311,0.306871408754588,0.88911732146488,526.98475,20.58475,1978.25,53,,,,1.09460723403294,1978.251301,,0.839929428697889,1,0,-1,0.839929428697889,0
1301,0,-2.12354599200921,0,OH,19781031,1978,3,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1978Q3,1978Q3,1352.699,749.838,,,428.726,,498.874,498.355,7.899,,I,"",5311,0.316941167251547,0.859387340290334,526.98475,20.58475,1978.5,53,,,,0.998959657147897,1978.51301,,0.946657374810182,1,0,-1,0.946657374810182,0
1301,0,-2.12354599200921,0,OH,19790131,1978,4,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1978Q4,1978Q4,1428.586,774.708,,,499.219,,735.558,531.589,9.545,,I,"",5311,0.349449735612697,0.67869427020031,526.98475,20.58475,1978.75,53,,,,0.722701676822222,1978.751301,,1.39578612094563,1,0,-1,1.39578612094563,0
1301,0,-2.12354599200921,0,OH,19790430,1979,1,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1979Q1,1979Q1,1399.331,749.218,,,448.487,,467.44,501.004,6.565,,I,"",5311,0.32050101084018,0.959453619715899,526.98475,20.58475,1979,53,22.53375,1.09468174255213,0.0482067217182954,1.07180386787609,19791301,1.09468174255213,0.887008589907014,1,0,1.09468174255213,0.887008589907014,0.0482067217182954
1301,0,-2.12354599200921,0,OH,19790731,1979,2,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1979Q2,1979Q2,1341.83,690.093,,,424.859,,471.74,468.602,7.875,,I,"",5311,0.316626547327158,0.90062110484589,526.98475,20.58475,1979.25,53,,,,0.993348030694874,1979.251301,,0.895168218814681,1,0,-1,0.895168218814681,0
1301,0,-2.12354599200921,0,OH,19791031,1979,3,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1979Q3,1979Q3,1454.206,790.717,,,468.722,,549.384,468.65,8.942,,I,"",5311,0.322321596802654,0.853177376843883,526.98475,20.58475,1979.5,53,,,,0.853046320970396,1979.51301,,1.04250455065351,1,0,-1,1.04250455065351,0
1301,0,-2.12354599200921,0,OH,19800131,1979,4,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1979Q4,1979Q4,1486.611,771.522,,,552.61,,751.185,514.902,9.563,,I,"",5311,0.371724681170797,0.735651004745835,526.98475,20.58475,1979.75,53,,,,0.68545298428483,1979.751301,,1.42543973046658,1,0,-1,1.42543973046658,0
1301,0,-2.12354599200921,0,OH,19800430,1980,1,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1980Q1,1980Q1,1419.688,715.845,,,460.962,,479.509,479.239,7.345,,I,"",5311,0.324692467640777,0.961320851120625,526.98475,20.58475,1980,53,20.8465,1.01271572401899,0.0434746793073748,0.999436924020196,19801301,1.01271572401899,0.909910580903907,1,0,1.01271572401899,0.909910580903907,0.0434746793073748
1301,0,-2.12354599200921,0,OH,19800731,1980,2,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1980Q2,1980Q2,1463.333,763.355,,,426.304,,481.825,560.443,8.037,,I,"",5311,0.291323984356261,0.884769366471229,526.98475,20.58475,1980.25,53,,,,1.16316712499351,1980.251301,,0.914305394985339,1,0,-1,0.914305394985339,0
1301,0,-2.12354599200921,0,OH,19801031,1980,3,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1980Q3,1980Q3,1566.638,868.009,,,461.209,,561.122,534.291,7.857,,I,"",5311,0.294394110190101,0.821940683131298,526.98475,20.58475,1980.5,53,,,,0.952183304165583,1980.51301,,1.06477843998332,1,0,-1,1.06477843998332,0
1301,0,-2.12354599200921,0,OH,19810131,1980,4,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1980Q4,1980Q4,1620.27,874.543,,,553.464,,776.382,571.471,9.688,,I,"",5311,0.341587513192246,0.712875878111548,526.98475,20.58475,1980.75,53,,,,0.736069357610043,1980.751301,,1.4732532582774,1,0,-1,1.4732532582774,0
1301,0,-2.12354599200921,0,OH,19810430,1981,1,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1981Q1,1981Q1,1597.151,856.111,,,487.165,,530.203,532.523,5.846,,I,"",5311,0.305021253469459,0.918827317084211,526.98475,20.58475,1981,53,22.083,1.07278446422716,0.0416500849674559,1.0043756825216,19811301,1.07278446422716,1.00610691296095,1,0,1.07278446422716,1.00610691296095,0.0416500849674559
1301,0,-2.12354599200921,0,OH,19810731,1981,2,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1981Q2,1981Q2,1542.847,802.399,,,465.09,,541.572,509.952,7.799,,I,"",5311,0.301449203971619,0.858777780239747,526.98475,20.58475,1981.25,53,,,,0.941614411380204,1981.251301,,1.0276805922752,1,0,-1,1.0276805922752,0
1301,0,-2.12354599200921,0,OH,19811031,1981,3,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1981Q3,1981Q3,1896.389,1154.561,,,511.693,,679.967,275.136,17.4,,I,"",5311,0.269824914614038,0.752526225537416,526.98475,20.58475,1981.5,53,,,,0.404631401229766,1981.51301,,1.29029729987443,1,0,-1,1.29029729987443,0
1301,0,-2.12354599200921,0,OH,19820131,1981,4,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1981Q4,1981Q4,2179.328,1378.858,,,727.294,,1009.125,475.536,27.299,,I,"",5311,0.333723973628568,0.720717453239192,526.98475,20.58475,1981.75,53,,,,0.471235971757711,1981.751301,,1.91490360963956,1,0,-1,1.91490360963956,0
1301,0,-2.12354599200921,0,OH,19820430,1982,1,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1982Q1,1982Q1,2118.479,1336.189,,,637.421,,678.518,447.338,24.45,,I,"",5311,0.300886154642081,0.939431231006399,526.98475,20.58475,1982,53,22.66475,1.10104567701818,0.0334033142820087,0.659286857533625,19821301,1.10104567701818,1.28754769469136,1,0,1.10104567701818,1.28754769469136,0.0334033142820087
1301,0,-2.12354599200921,0,OH,19820731,1982,2,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1982Q2,1982Q2,2023.35,1230.159,,,600.41,,693.664,530.655,23.949,,I,"",5311,0.29674055403168,0.865563154495548,526.98475,20.58475,1982.25,53,,,,0.765002940905107,1982.251301,,1.31628856432753,1,0,-1,1.31628856432753,0
1301,0,-2.12354599200921,0,OH,19821031,1982,3,INDL,C,D,STD,9174A,019519008,ALLIED STORES,USD,1982Q3,1982Q3,2216.314,1419.852,,,656.694,,787.488,522.56,20.888,,I,"",5311,0.296300073004096,0.833909850054858,526.98475,20.58475,1982.5,53,,,,0.663578365638587,1982.51301,,1.4943278719166,1,0,-1,1.4943278719166,0
